participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.offer_price,player.transaction_price,player.discount,player.purchased,player.assigned_round,player.path_seed,player.realized_return,player.last_return,player.last_imbalance,player.imbalance_was_informative,player.cq_informative,player.cq_attention,player.cq_cash,player.investment_amount,player.return_forecast,player.forecast_confidence,player.imbalance_informative,player.belief_confidence,player.practice_imbalance_informative,player.practice_belief_confidence,player.practice_return_forecast,player.practice_forecast_confidence,player.practice_investment,player.fl_interest,player.fl_inflation,player.fl_diversification,player.age,player.gender,player.education,player.finance_course,player.data_available,player.investment_payoff,player.fin_literacy_score,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
456,7kjqgd78,,0,0,11,,,,0,,,0.0,456,,0.0,,9,0,9,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
457,1pw9iavn,,0,0,11,,,,0,,,0.0,457,,0.0,,3,0,3,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
458,u43c6y8p,,0,0,11,,,,0,,,0.0,458,,0.0,,6,0,6,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
459,j4akosvm,,0,0,11,,,,0,,,0.0,459,,0.0,,9,0,9,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
460,pt3abgh2,,0,0,11,,,,0,,,0.0,460,,0.0,,3,1,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
461,jlageaf3,,0,0,11,,,,0,,,0.0,461,,0.0,,6,1,5,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
462,gqn9ab35,,0,0,11,,,,0,,,0.0,462,,0.0,,9,1,8,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
463,7pnko8v5,,0,0,11,,,,0,,,0.0,463,,0.0,,6,4,2,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
464,i0ms6p24,,0,0,11,,,,0,,,0.0,464,,0.0,,9,4,5,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
465,wpx6os23,,0,0,11,,,,0,,,0.0,465,,0.0,,9,7,2,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
466,bcnc2pry,,0,0,11,,,,0,,,0.0,466,,0.0,,3,0,3,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
467,iiz1n1ly,,0,0,11,,,,0,,,0.0,467,,0.0,,6,0,6,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
468,4zt8mvok,,0,0,11,,,,0,,,0.0,468,,0.0,,9,0,9,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
469,y6m6cn64,,0,0,11,,,,0,,,0.0,469,,0.0,,3,0,3,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
470,eir7tcd9,,0,0,11,,,,0,,,0.0,470,,0.0,,6,0,6,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
471,9y6lgkzf,,0,0,11,,,,0,,,0.0,471,,0.0,,9,0,9,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
472,buhh1cvd,,0,0,11,,,,0,,,0.0,472,,0.0,,3,1,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
473,fsrq0ac0,,0,0,11,,,,0,,,0.0,473,,0.0,,6,1,5,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
474,0ncsvsas,,0,0,11,,,,0,,,0.0,474,,0.0,,9,1,8,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
475,cpm8ocar,,0,0,11,,,,0,,,0.0,475,,0.0,,6,4,2,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
476,w2zq5ccb,,0,0,11,,,,0,,,0.0,476,,0.0,,9,4,5,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
477,akrt8qfh,,0,0,11,,,,0,,,0.0,477,,0.0,,9,7,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
478,qegp7gwr,,0,0,11,,,,0,,,0.0,478,,0.0,,3,0,3,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
479,3lqo0jh9,,0,0,11,,,,0,,,0.0,479,,0.0,,6,0,6,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
480,r2gkjjbc,,0,0,11,,,,0,,,0.0,480,,0.0,,9,0,9,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
481,cqgz8oqd,,0,0,11,,,,0,,,0.0,481,,0.0,,3,0,3,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
482,p8kg1pz5,,0,0,11,,,,0,,,0.0,482,,0.0,,6,0,6,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
483,pdw3zve5,,0,0,11,,,,0,,,0.0,483,,0.0,,9,0,9,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
484,ppfaffww,,0,0,11,,,,0,,,0.0,484,,0.0,,3,1,2,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
485,frdmwbex,,0,0,11,,,,0,,,0.0,485,,0.0,,6,1,5,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
486,q8brwulx,,0,0,11,,,,0,,,0.0,486,,0.0,,9,1,8,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
487,u5rmky60,,0,0,11,,,,0,,,0.0,487,,0.0,,6,4,2,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
488,j9iduozp,,0,0,11,,,,0,,,0.0,488,,0.0,,9,4,5,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
489,bt9mimcm,,0,0,11,,,,0,,,0.0,489,,0.0,,9,7,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
490,h3dpudvf,,0,0,11,,,,0,,,0.0,490,,0.0,,3,0,3,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
491,t2qwhjhy,,0,0,11,,,,0,,,0.0,491,,0.0,,6,0,6,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
492,4e645bac,,0,0,11,,,,0,,,0.0,492,,0.0,,9,0,9,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
493,b8rbggh2,,0,0,11,,,,0,,,0.0,493,,0.0,,3,0,3,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
494,8lk3tbjk,,0,0,11,,,,0,,,0.0,494,,0.0,,6,0,6,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
495,djhj1z0c,,0,0,11,,,,0,,,0.0,495,,0.0,,9,0,9,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
496,4a3hfu27,,0,0,11,,,,0,,,0.0,496,,0.0,,3,1,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
497,qkwaitcp,,0,0,11,,,,0,,,0.0,497,,0.0,,6,1,5,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
498,1yybjka6,,0,0,11,,,,0,,,0.0,498,,0.0,,9,1,8,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
499,xvvlxrg6,,0,0,11,,,,0,,,0.0,499,,0.0,,6,4,2,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
500,y37qwxev,,0,0,11,,,,0,,,0.0,500,,0.0,,9,4,5,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,7ji4iger,,,,,0
1,uiugdrft,,0,12,11,pricing,Results,2026-07-02 20:09:09.055807,1,,,100.44,1,,100.44,1,3,0,3,1,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,12.0,11.0,2,1,4,1,3,22.0,4,15.0,more,less,dk,22,other,bachelor,1,1,98.94,2,1,1,q4uq52ol,,,,,0
2,41pkun2o,,0,0,11,,,,0,,,0.0,2,,0.0,,6,0,6,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
3,19gnkcf6,,0,0,11,,,,0,,,0.0,3,,0.0,,9,0,9,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
4,rnunsf6n,,0,0,11,,,,0,,,0.0,4,,0.0,,3,1,2,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
5,8az06o7z,,0,0,11,,,,0,,,0.0,5,,0.0,,6,1,5,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
6,bvaboeuc,,0,0,11,,,,0,,,0.0,6,,0.0,,9,1,8,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
7,uv9dxng2,,0,0,11,,,,0,,,0.0,7,,0.0,,6,4,2,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
8,hrfsd99h,,0,0,11,,,,0,,,0.0,8,,0.0,,9,4,5,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
9,99ai2t17,,0,0,11,,,,0,,,0.0,9,,0.0,,9,7,2,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
10,1yeie9ew,,0,0,11,,,,0,,,0.0,10,,0.0,,3,0,3,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
11,bnafd958,,0,0,11,,,,0,,,0.0,11,,0.0,,6,0,6,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
12,0ec269n9,,0,0,11,,,,0,,,0.0,12,,0.0,,9,0,9,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,q4uq52ol,,,,,0
1,iwq226wl,,0,7,11,pricing,DiscountReveal,2026-07-02 20:11:09.594269,1,,,0.0,1,,0.0,1,5,0,5,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,,,,,,1,3,33.0,2,33.0,,,,,,,,1,,,1,1,rv8smdqb,,,,,0
2,0ouqjqnn,,0,2,11,pricing,Instructions,2026-07-02 20:13:11.211546,1,,,0.0,2,,0.0,1,10,0,10,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,rv8smdqb,,,,,0
3,lad2auet,,0,8,11,pricing,Trade,2026-07-02 20:18:46.971809,1,,,0.0,3,,0.0,1,15,0,15,1,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,,,,,,1,2,33.0,2,33.0,,,,,,,,1,,,1,1,rv8smdqb,,,,,0
4,7qiv8602,,0,0,11,,,,0,,,0.0,4,,0.0,,5,3,2,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,rv8smdqb,,,,,0
5,mmxcw5lp,,0,0,11,,,,0,,,0.0,5,,0.0,,10,3,7,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,rv8smdqb,,,,,0
1,tge24csu,,0,0,12,,,,0,,,0.0,1,,0.0,,5,0,5,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
2,0pwrjuds,,0,0,12,,,,0,,,0.0,2,,0.0,,10,0,10,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
3,5pmft4ow,,0,0,12,,,,0,,,0.0,3,,0.0,,15,0,15,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
4,g5w1cp57,,0,12,12,pricing,FinalForProlific,2026-07-02 20:15:12.910213,1,,,108.11,4,,108.11,1,5,3,2,1,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,sometimes,third_option,cash,55.0,33.0,4,1,2,1,3,22.0,2,44.0,more,less,dk,33,other,some_college,1,1,107.61,2,1,1,1pfu9g7g,,,,,0
5,pgpj3keh,,0,0,12,,,,0,,,0.0,5,,0.0,,10,3,7,,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
6,zztqe9oe,,0,0,12,,,,0,,,0.0,6,,0.0,,15,3,12,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
7,vt3k9vjz,,0,0,12,,,,0,,,0.0,7,,0.0,,10,6,4,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
8,btuuq70m,,0,0,12,,,,0,,,0.0,8,,0.0,,15,6,9,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
9,wqyc715v,,0,0,12,,,,0,,,0.0,9,,0.0,,15,9,6,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
10,g0ljuxin,,0,0,12,,,,0,,,0.0,10,,0.0,,5,0,5,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1pfu9g7g,,,,,0
1,pjpncico,6a0315b62076e2e93c725db8,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:25.722184,1,,,99.11,1,,99.11,1,5,0,5,1,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,30.0,2.0,3,1,4,0,3,18.0,3,50.0,more,less,false,22,male,highschool,0,1,97.36,3,1,1,cbctgbhm,,,,,0
2,13q93lzq,6a12bf0b366723d739028ccb,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:26.809809,1,,,111.19,2,,111.19,1,10,0,10,1,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,50.0,15.0,4,1,4,0,,15.0,3,50.0,more,less,false,54,male,bachelor,0,1,108.44,3,1,1,cbctgbhm,,,,,0
3,699kl0nj,69dfba233431478474112c23,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:27.139799,1,,,95.47,3,,95.47,1,15,0,15,0,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,60.0,15.0,2,,,1,2,8.0,2,50.0,more,less,false,24,male,bachelor,1,0,94.72,3,1,1,cbctgbhm,,,,,0
4,8eeu0tqk,69f23d45b2c8d656912ee84a,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:28.174564,1,,,109.1,4,,109.1,1,5,3,2,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,60.0,18.0,3,1,3,1,3,40.0,3,100.0,more,less,false,46,male,some_college,0,1,107.35,3,1,1,cbctgbhm,,,,,0
5,0zreh91w,6a22ba5dd922ac4ae29786fd,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:32.103363,1,,,103.13,5,,103.13,1,10,3,7,1,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,20.0,15.0,3,1,3,1,3,10.0,2,100.0,more,less,false,29,male,bachelor,1,1,100.38,3,1,1,cbctgbhm,,,,,0
6,k53ch1gp,677bf069c64e31606c2bd260,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:36.029823,1,,,105.29,6,,105.29,1,15,3,12,1,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,sometimes,third_option,cash,30.0,20.0,3,0,2,0,3,30.0,2,40.0,more,same,false,21,male,bachelor,0,1,102.79,2,1,1,cbctgbhm,,,,,0
7,noohoxwe,676dda2e34757c5868ccd91e,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:37.110801,1,,,111.61,7,,111.61,1,10,6,4,1,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,94.0,22.0,3,1,3,0,2,10.0,3,100.0,more,less,false,28,male,some_college,0,1,109.86,3,1,1,cbctgbhm,,,,,0
8,n4c1bryb,60cbd3ead9ef203f8e59d2c3,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:42.583314,1,,,96.48,8,,96.48,1,15,6,9,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,10.0,12.0,3,1,3,1,3,10.0,3,10.0,more,less,false,29,female,bachelor,0,1,95.73,3,1,1,cbctgbhm,,,,,0
9,zy59ly48,6a08c0d947867c9d5657882b,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:42.865727,1,,,105.97,9,,105.97,1,15,9,6,0,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,25.0,15.0,1,,,1,4,-2.2,3,0.0,more,less,false,36,male,graduate,0,0,104.22,3,1,1,cbctgbhm,,,,,0
10,m9ek7y1s,6934790f575322bf478eafc3,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:47.546149,1,,,102.48,10,,102.48,1,5,0,5,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,10.0,5.0,3,1,3,1,4,10.0,4,20.0,more,less,false,34,male,bachelor,0,1,101.73,3,1,1,cbctgbhm,,,,,0
11,5wngwyz8,6a09d8184f3f3f28310d3501,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:52.167603,1,,,107.81,11,,107.81,1,10,0,10,1,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,sometimes,third_option,cash,30.0,18.0,3,1,3,1,3,20.0,2,30.0,more,less,false,28,male,bachelor,0,1,105.06,3,1,1,cbctgbhm,,,,,0
12,dw4h7t40,69a396424c59826d1a132598,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:54.394128,1,,,95.47,12,,95.47,1,15,0,15,0,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,60.0,38.0,4,,,1,4,27.0,4,40.0,more,less,false,20,female,highschool,1,0,94.72,3,1,1,cbctgbhm,,,,,0
13,gecp6mgj,6a23d70ef736539838055228,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:54.408016,1,,,102.48,13,,102.48,1,5,0,5,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,10.0,7.0,5,1,5,1,5,23.0,5,80.0,more,less,false,30,male,graduate,1,1,101.73,3,1,1,cbctgbhm,,,,,0
14,9pbq2fb8,6a10c0cc706d6029855602fa,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:54.943111,1,,,117.76,14,,117.76,1,10,0,10,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,100.0,3.0,1,1,1,0,1,3.0,1,100.0,more,less,true,51,male,graduate,0,1,117.26,2,1,1,cbctgbhm,,,,,0
15,bfkf8e3d,694434cc3ce4e9803db3b212,0,5,12,pricing,PracticeFeedback,2026-07-02 20:20:54.899234,1,,,0.0,15,,0.0,1,15,0,15,,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,,,,,,0,2,15.0,2,40.0,,,,,,,,,,,1,1,cbctgbhm,,,,,0
16,xfm4qs3p,6537daf5f37c314e287c7895,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:57.448974,1,,,98.5,16,,98.5,1,5,3,2,1,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,0.0,15.0,3,1,2,1,2,25.0,,5.0,more,less,dk,32,male,bachelor,0,1,97.0,2,1,1,cbctgbhm,,,,,0
17,tdamcs1i,6a09fbb7695f4775dd014be2,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:57.631615,1,,,102.2,17,,102.2,1,10,3,7,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,20.0,10.0,1,0,1,1,2,10.0,2,50.0,more,less,false,39,male,bachelor,0,1,100.45,3,1,1,cbctgbhm,,,,,0
18,dvrk9vv8,69eb9cf2c6d7a10a41b0aa86,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:58.701365,1,,,102.61,18,,102.61,1,15,3,12,1,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,sometimes,third_option,cash,20.0,5.0,2,0,2,1,4,10.0,3,50.0,more,less,false,58,female,graduate,0,1,100.86,3,1,1,cbctgbhm,,,,,0
19,oqscve55,6a01acac7db3512bcfbbc5cd,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:59.075966,1,,,119.01,19,,119.01,1,10,6,4,0,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,100.0,15.0,4,,,0,4,12.0,4,100.0,more,less,false,47,female,bachelor,0,0,117.26,3,1,1,cbctgbhm,,,,,0
20,0vxpwx4c,6672f90bec3bcf47c745e030,0,12,12,pricing,FinalForProlific,2026-07-02 20:20:59.567799,1,,,95.75,20,,95.75,1,15,6,9,1,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,0.0,0.0,5,1,5,1,4,20.0,,40.0,more,less,false,28,male,some_college,1,1,94.0,3,1,1,cbctgbhm,,,,,0
21,fcrdwifx,6a226deb753b5cb0694f4fd3,0,3,12,pricing,ComprehensionQuiz,2026-07-02 20:21:00.710991,1,,,0.0,21,,0.0,1,15,9,6,,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,cbctgbhm,,,,,0
22,rkypmjce,6a025af191e4ef02d32e06bb,0,3,12,pricing,ComprehensionQuiz,2026-07-02 20:21:01.122828,1,,,0.0,22,,0.0,1,5,0,5,,3,5385,16.8775714200622,14.5282644745692,7.35487993020429,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,cbctgbhm,,,,,0
23,jnf31vge,6a21935e44fa7ca6cd47ffd1,0,12,12,pricing,FinalForProlific,2026-07-02 20:21:01.518048,1,,,104.61,23,,104.61,1,10,0,10,1,4,11687,19.2982240105404,15.3352032889933,8.30613918663683,0,sometimes,third_option,cash,20.0,10.0,2,1,2,1,2,10.0,2,20.0,more,less,false,31,female,bachelor,0,1,103.86,3,1,1,cbctgbhm,,,,,0
24,dki17nmh,6a05df4d9ed540a28af23da7,0,12,12,pricing,FinalForProlific,2026-07-02 20:21:01.755281,1,,,99.87,24,,99.87,1,15,0,15,0,5,3851,-8.79848578409706,15.1098174886843,-18.5046274258981,1,sometimes,third_option,cash,10.0,3.0,1,,,1,4,10.0,2,50.0,more,less,false,37,male,bachelor,0,0,99.12,3,1,1,cbctgbhm,,,,,0
25,f28mui0p,6a01daab2b02408aef749ccb,0,12,12,pricing,FinalForProlific,2026-07-02 20:21:02.432552,1,,,112.83,25,,112.83,1,5,0,5,1,2,6,17.25651292143,15.6552619854883,-10.6145146455845,0,sometimes,third_option,cash,70.0,50.0,4,1,4,0,3,,3,70.0,more,less,false,37,female,graduate,1,1,112.08,3,1,1,cbctgbhm,,,,,0
