participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.condition,player.user_agent_browser,player.user_agent_browser_version,player.user_agent_os,player.user_agent_os_version,player.user_agent_device,player.user_agent_is_bot,player.user_agent_is_mobile,player.user_agent_is_tablet,player.user_agent_is_pc,player.attention_check,player.attention_check_passed,player.q1,player.q2,player.q3,player.q4,player.q5,player.q6,player.self_assesment,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
92,blf75djl,69f6a9b7a7b418e1549df619,0,51,51,post_exp,FinalForProlific,2026-06-30 21:58:12.121139,1,,,118.78,92,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,1,1,4ovtf4e6,,,,,0
93,l8ntrs1j,6a0b2b3fa54870570f5c0540,0,51,51,post_exp,FinalForProlific,2026-06-30 21:58:19.134951,1,,,108.98,93,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,1,1,4ovtf4e6,,,,,0
94,ex4demt0,6a032a69ad4a5cdfc84fc79e,0,51,51,post_exp,FinalForProlific,2026-06-30 21:58:25.478821,1,,,138.3,94,,0.0,1,treatment,Chrome,149.0.0,Linux,,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
95,9pf359ti,69c2c1380709a1555a38b3b9,0,51,51,post_exp,FinalForProlific,2026-06-30 21:59:02.053479,1,,,120.91,95,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
96,lkkiky2x,6a1b21ad162348890ae2af23,0,51,51,post_exp,FinalForProlific,2026-06-30 22:01:52.772508,1,,,113.66,96,,0.0,1,treatment,Chrome,145.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
97,sb42c316,6983ab491e8425d0736b7da1,0,51,51,post_exp,FinalForProlific,2026-06-30 22:06:22.182988,1,,,107.43,97,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,1,1,4ovtf4e6,,,,,0
98,z2b81dec,633f4f203450d46b01e3d16b,0,51,51,post_exp,FinalForProlific,2026-06-30 22:06:24.634254,1,,,117.14,98,,0.0,1,treatment,Firefox,152.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
99,25utsixs,69fcef782d11d9b29973e124,0,51,51,post_exp,FinalForProlific,2026-06-30 22:08:25.312946,1,,,102.2,99,,0.0,1,control,Safari,26.5,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
100,aui42o0h,6a1b2a09786935f8d30783b2,0,51,51,post_exp,FinalForProlific,2026-06-30 22:09:31.890154,1,,,145.98,100,,0.0,1,control,Chrome,149.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,1,1,4ovtf4e6,,,,,0
101,7xf3vpro,6a1a50fa286937d0fab68155,0,3,51,intro,comprehensionQuestions,2026-06-30 22:12:12.301096,1,,,0.0,101,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,1,1,4ovtf4e6,,,,,0
102,bbkgr8an,69fd8ab1f12667a1d32f9a68,0,51,51,post_exp,FinalForProlific,2026-06-30 22:24:57.766861,1,,,117.49,102,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,1,1,4ovtf4e6,,,,,0
103,jlkufhgl,6a0a278fad5ca2506415e526,0,51,51,post_exp,FinalForProlific,2026-06-30 22:34:36.919494,1,,,123.63,103,,0.0,1,treatment,Safari,26.2,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
104,cgjtpjb8,6a122a5bce5ec1225ee62078,0,51,51,post_exp,FinalForProlific,2026-06-30 22:34:39.087752,1,,,128.48,104,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
105,3q5q3a1p,67139698ab79b82f8afd1e93,0,51,51,post_exp,FinalForProlific,2026-06-30 22:38:16.949684,1,,,107.87,105,,0.0,1,treatment,Chrome,148.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,1,1,4ovtf4e6,,,,,0
106,pu7ai8aj,676055469b245b53e81358d0,0,51,51,post_exp,FinalForProlific,2026-06-30 22:59:42.011795,1,,,114.72,106,,0.0,1,treatment,Chrome,149.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,1,1,4ovtf4e6,,,,,0
107,empt5jxr,,0,0,51,,,,0,,,0.0,107,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
108,q6xtl9t4,,0,0,51,,,,0,,,0.0,108,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
109,8axi92xy,,0,0,51,,,,0,,,0.0,109,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
110,sgtrhsf4,,0,0,51,,,,0,,,0.0,110,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
111,zhg0kp6h,,0,0,51,,,,0,,,0.0,111,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
112,pgmljm3h,,0,0,51,,,,0,,,0.0,112,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
113,44f74z5v,,0,0,51,,,,0,,,0.0,113,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
114,o6z90wjc,,0,0,51,,,,0,,,0.0,114,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
115,wq0bgov8,,0,0,51,,,,0,,,0.0,115,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
116,hc9ny6fk,,0,0,51,,,,0,,,0.0,116,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
117,jicrwanj,,0,0,51,,,,0,,,0.0,117,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
118,bkmn16zl,,0,0,51,,,,0,,,0.0,118,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
119,gkqq5gw1,,0,0,51,,,,0,,,0.0,119,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
120,a11qt04r,,0,0,51,,,,0,,,0.0,120,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
121,bcz4d1a9,,0,0,51,,,,0,,,0.0,121,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
122,4udf59fs,,0,0,51,,,,0,,,0.0,122,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
123,fyhry06t,,0,0,51,,,,0,,,0.0,123,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
124,h0x7pddg,,0,0,51,,,,0,,,0.0,124,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
125,mcp9otpf,,0,0,51,,,,0,,,0.0,125,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
126,o9vzigdo,,0,0,51,,,,0,,,0.0,126,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
127,qvjy6g7z,,0,0,51,,,,0,,,0.0,127,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
128,yoxy3hen,,0,0,51,,,,0,,,0.0,128,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
129,nkszrdpo,,0,0,51,,,,0,,,0.0,129,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
130,xd0euwan,,0,0,51,,,,0,,,0.0,130,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
131,kojkjv3w,,0,0,51,,,,0,,,0.0,131,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
132,8l8ohiiw,,0,0,51,,,,0,,,0.0,132,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
133,5wh5ch8b,,0,0,51,,,,0,,,0.0,133,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
134,brsei5iq,,0,0,51,,,,0,,,0.0,134,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
135,jk1as0hn,,0,0,51,,,,0,,,0.0,135,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
136,1bwwdoxh,,0,0,51,,,,0,,,0.0,136,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
137,wx8pjfxj,,0,0,51,,,,0,,,0.0,137,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
138,7xpiyqdp,,0,0,51,,,,0,,,0.0,138,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
139,0fd45agn,,0,0,51,,,,0,,,0.0,139,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
140,8dc83xzz,,0,0,51,,,,0,,,0.0,140,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
141,3b4imotl,,0,0,51,,,,0,,,0.0,141,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
142,ncadwl8g,,0,0,51,,,,0,,,0.0,142,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
143,8qz5fka4,,0,0,51,,,,0,,,0.0,143,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
144,oue9ub0l,,0,0,51,,,,0,,,0.0,144,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
145,5d94hnuh,,0,0,51,,,,0,,,0.0,145,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
146,180at29p,,0,0,51,,,,0,,,0.0,146,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
147,upg03som,,0,0,51,,,,0,,,0.0,147,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
148,4htrjkd8,,0,0,51,,,,0,,,0.0,148,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
149,386lga7l,,0,0,51,,,,0,,,0.0,149,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
150,ui5lszue,,0,0,51,,,,0,,,0.0,150,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
151,9qkyepsk,,0,0,51,,,,0,,,0.0,151,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
152,au78s6nm,,0,0,51,,,,0,,,0.0,152,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
153,no68dura,,0,0,51,,,,0,,,0.0,153,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
154,n7eiq6yu,,0,0,51,,,,0,,,0.0,154,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
155,uiwj32nr,,0,0,51,,,,0,,,0.0,155,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
156,8sgdy53v,,0,0,51,,,,0,,,0.0,156,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
157,54xmygju,,0,0,51,,,,0,,,0.0,157,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
158,jv6j9egd,,0,0,51,,,,0,,,0.0,158,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
159,2gv7tbif,,0,0,51,,,,0,,,0.0,159,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
160,olqtmkj7,,0,0,51,,,,0,,,0.0,160,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
161,bl1blkrz,,0,0,51,,,,0,,,0.0,161,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
162,5wh5a7kh,,0,0,51,,,,0,,,0.0,162,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
163,eadgnrdz,,0,0,51,,,,0,,,0.0,163,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
164,9alyej2q,,0,0,51,,,,0,,,0.0,164,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
165,6owmwezp,,0,0,51,,,,0,,,0.0,165,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
166,u9qbmekl,,0,0,51,,,,0,,,0.0,166,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
167,f37zg7bi,,0,0,51,,,,0,,,0.0,167,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
168,c0m6eoy6,,0,0,51,,,,0,,,0.0,168,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
169,4cn5t2wz,,0,0,51,,,,0,,,0.0,169,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
170,frgh5vy0,,0,0,51,,,,0,,,0.0,170,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
171,mc7v3nsj,,0,0,51,,,,0,,,0.0,171,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
172,iix1qf60,,0,0,51,,,,0,,,0.0,172,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
173,pn9u8swk,,0,0,51,,,,0,,,0.0,173,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
174,kgrq8gv3,,0,0,51,,,,0,,,0.0,174,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
175,shrfyy03,,0,0,51,,,,0,,,0.0,175,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
176,hrso9jvt,,0,0,51,,,,0,,,0.0,176,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
177,cdaapubl,,0,0,51,,,,0,,,0.0,177,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
178,kb2n8tjw,,0,0,51,,,,0,,,0.0,178,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
179,jrvwkowz,,0,0,51,,,,0,,,0.0,179,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
180,mzg4rsab,,0,0,51,,,,0,,,0.0,180,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
181,y63g2nbe,,0,0,51,,,,0,,,0.0,181,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
182,dyb35bmg,,0,0,51,,,,0,,,0.0,182,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
183,6ik1j23r,,0,0,51,,,,0,,,0.0,183,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
184,19dg0pgu,,0,0,51,,,,0,,,0.0,184,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
185,e7diadii,,0,0,51,,,,0,,,0.0,185,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
186,wwq9jh56,,0,0,51,,,,0,,,0.0,186,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
187,rf113wla,,0,0,51,,,,0,,,0.0,187,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
188,7c5hd259,,0,0,51,,,,0,,,0.0,188,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
189,9ipk5yx6,,0,0,51,,,,0,,,0.0,189,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
190,ud5gt1r1,,0,0,51,,,,0,,,0.0,190,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
191,hu5hnhwi,,0,0,51,,,,0,,,0.0,191,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
192,fljw0g3r,,0,0,51,,,,0,,,0.0,192,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
193,d8jb782p,,0,0,51,,,,0,,,0.0,193,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
194,th15gsj3,,0,0,51,,,,0,,,0.0,194,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
195,b4abt4d2,,0,0,51,,,,0,,,0.0,195,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
196,mgbaz11c,,0,0,51,,,,0,,,0.0,196,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
197,4k58nzo4,,0,0,51,,,,0,,,0.0,197,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
198,lre4jukv,,0,0,51,,,,0,,,0.0,198,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
199,x8mi934k,,0,0,51,,,,0,,,0.0,199,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
200,u9wmxovs,,0,0,51,,,,0,,,0.0,200,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
201,mo9ajgnb,,0,0,51,,,,0,,,0.0,201,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
202,rokbrag5,,0,0,51,,,,0,,,0.0,202,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
203,d9r2ddc6,,0,0,51,,,,0,,,0.0,203,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
204,pg14ynx8,,0,0,51,,,,0,,,0.0,204,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
205,qplhefqz,,0,0,51,,,,0,,,0.0,205,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
206,kr00jji0,,0,0,51,,,,0,,,0.0,206,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
207,3j6nae4d,,0,0,51,,,,0,,,0.0,207,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
208,6uptz9rw,,0,0,51,,,,0,,,0.0,208,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
209,gosz35ee,,0,0,51,,,,0,,,0.0,209,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
210,r4d6q527,,0,0,51,,,,0,,,0.0,210,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
211,0gq9krp6,,0,0,51,,,,0,,,0.0,211,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
212,6zbvxh8z,,0,0,51,,,,0,,,0.0,212,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
213,5i0fkqll,,0,0,51,,,,0,,,0.0,213,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
214,kwyz6dlo,,0,0,51,,,,0,,,0.0,214,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
215,vbeyq2u9,,0,0,51,,,,0,,,0.0,215,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
216,kky22ljs,,0,0,51,,,,0,,,0.0,216,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
217,nwehptih,,0,0,51,,,,0,,,0.0,217,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
218,zu0rxtqg,,0,0,51,,,,0,,,0.0,218,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
219,ofmkfuii,,0,0,51,,,,0,,,0.0,219,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
220,cs434ggj,,0,0,51,,,,0,,,0.0,220,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
221,plm72jq5,,0,0,51,,,,0,,,0.0,221,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
222,az8ahe9f,,0,0,51,,,,0,,,0.0,222,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
223,mfl6drjc,,0,0,51,,,,0,,,0.0,223,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
224,36vr14dq,,0,0,51,,,,0,,,0.0,224,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
225,c4gasw5v,,0,0,51,,,,0,,,0.0,225,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
226,wztopl4d,,0,0,51,,,,0,,,0.0,226,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
227,es3n6gin,,0,0,51,,,,0,,,0.0,227,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
228,fxwdpfzt,,0,0,51,,,,0,,,0.0,228,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
229,rvini76r,,0,0,51,,,,0,,,0.0,229,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
230,i5wijqdb,,0,0,51,,,,0,,,0.0,230,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
231,wuyyu1iw,,0,0,51,,,,0,,,0.0,231,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
232,mxb2r6bz,,0,0,51,,,,0,,,0.0,232,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
233,kt2678mm,,0,0,51,,,,0,,,0.0,233,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
234,0pefpqaj,,0,0,51,,,,0,,,0.0,234,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
235,dcewsmte,,0,0,51,,,,0,,,0.0,235,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
236,3mlci048,,0,0,51,,,,0,,,0.0,236,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
237,b693zpzp,,0,0,51,,,,0,,,0.0,237,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
238,bygvq5lp,,0,0,51,,,,0,,,0.0,238,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
239,0u2b05vb,,0,0,51,,,,0,,,0.0,239,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
240,n1910r50,,0,0,51,,,,0,,,0.0,240,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
241,3pps4as4,,0,0,51,,,,0,,,0.0,241,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
242,janqo2gx,,0,0,51,,,,0,,,0.0,242,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
243,eihel04u,,0,0,51,,,,0,,,0.0,243,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
244,z37x5kyo,,0,0,51,,,,0,,,0.0,244,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
245,dp6foypf,,0,0,51,,,,0,,,0.0,245,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
246,s00eet6a,,0,0,51,,,,0,,,0.0,246,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
247,y18xtul2,,0,0,51,,,,0,,,0.0,247,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
248,ybe7ktoo,,0,0,51,,,,0,,,0.0,248,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
249,wjxvbno6,,0,0,51,,,,0,,,0.0,249,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
250,i6tdpw7z,,0,0,51,,,,0,,,0.0,250,,0.0,,control,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
251,frcyhh1r,,0,0,51,,,,0,,,0.0,251,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
252,5bdc6j6g,,0,0,51,,,,0,,,0.0,252,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
253,lz60um56,,0,0,51,,,,0,,,0.0,253,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
254,92bed6l2,,0,0,51,,,,0,,,0.0,254,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
255,uukew8xi,,0,0,51,,,,0,,,0.0,255,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
256,mtn6v9vm,,0,0,51,,,,0,,,0.0,256,,0.0,,treatment,,,,,,,,,,,,,,,,,,,1,1,4ovtf4e6,,,,,0
