participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.condition,player.user_agent_browser,player.user_agent_browser_version,player.user_agent_os,player.user_agent_os_version,player.user_agent_device,player.user_agent_is_bot,player.user_agent_is_mobile,player.user_agent_is_tablet,player.user_agent_is_pc,player.attention_check,player.attention_check_passed,player.q1,player.q2,player.q3,player.q4,player.q5,player.q6,player.self_assesment,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
279,ai7d3iyl,5c8fa44e045ff10012b60821,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:24.946983,1,,,106.31,279,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
280,jzu4xbdd,68423451060859f8ce31ee5a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:27.352264,1,,,125.61,280,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
281,joqcgq4l,677e29646b0a2cf5eff174dc,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:29.066175,1,,,122.58,281,,0.0,1,control,Chrome,137.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
282,b717ktxd,672bbb444ab4546a33718004,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:29.212925,1,,,108.44,282,,0.0,1,treatment,Chrome,126.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
283,u6x9jf5q,6781935f0fbff63cc8eb3595,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:34.115668,1,,,116.0,283,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
284,0yhxbxej,656b2f8d41ad79f68926ad34,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:42.161032,1,,,110.62,284,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
285,yqoryh3y,6413bee5234ad46e9fc4ba75,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:42.938125,1,,,120.04,285,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
286,2bo5cvga,66bcbbd35d182838b25ff7df,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:50.123682,1,,,110.44,286,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
287,7712yr0z,58cbd23d5d42920001414dd8,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:52.092377,1,,,107.5,287,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
288,h9hlixwt,5c0b388b9c7b1100015ab55f,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:56.301202,1,,,104.56,288,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
289,dy55co27,5a776b5aae9a0b0001a9631d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:49:58.160370,1,,,118.81,289,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
290,zqg31prr,6786c02b927bff134b80264c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:04.339913,1,,,113.07,290,,0.0,1,treatment,Chrome,131.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
291,qkan8p6c,6568b70075a2e3f099a181f2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:12.208734,1,,,128.18,291,,0.0,1,treatment,Chrome,116.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
292,exoyyzuf,5c55b95b91c0ad0001cf86ab,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:15.170291,1,,,123.15,292,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
293,yftxviq0,67a5669452a6651f8be0b0bc,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:26.691069,1,,,115.73,293,,0.0,1,control,Chrome,137.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
294,0geiaw2g,66aa8d04719b0f5ef3433e9c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:37.467621,1,,,112.11,294,,0.0,1,treatment,Chrome,138.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
295,3n13o6f8,676ed8014625d5ebd417b5f2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:50:51.969809,1,,,113.06,295,,0.0,1,treatment,Chrome,138.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
296,9cu3podf,680a7579f2a8f8c4ad13e66a,0,6,51,main,Trade,2026-01-21 18:50:59.696443,1,,,0.0,296,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
297,udc1z0ye,67e268cbf13dcd115337894c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:01.740267,1,,,118.31,297,,0.0,1,control,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
298,xhi818fq,5fd9227fbeeb773aa4d6c986,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:01.896719,1,,,114.21,298,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
299,rti3wsk4,67fd46db088825e305648e1a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:07.556288,1,,,106.58,299,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
300,rrpco0sy,653b00b25d4734b333b03fc9,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:10.004983,1,,,109.18,300,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
301,e28kfo4u,67588df7242d02a6ae8e3fbf,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:11.408004,1,,,129.35,301,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
302,kax3ovro,680c0636408121caf12fe0d1,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:15.695070,1,,,107.92,302,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
303,jskj74r4,6151e479b4ee16668948c7f2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:20.116992,1,,,106.64,303,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
304,1ra3d3ge,66b01097e95b0626c2cd7b5c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:30.847899,1,,,111.57,304,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
305,80k0zxmo,673bc7364722159a7c678802,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:46.144868,1,,,107.85,305,,0.0,1,control,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
306,5itbniyh,63e7f2a754618d35c2b61ba5,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:53.060795,1,,,121.49,306,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
307,69be4wsr,67eaa46b7bb6cbefdcbde74c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:57.585230,1,,,103.48,307,,0.0,1,treatment,Chrome,129.0.0,Windows,NT,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
308,1ba92h9e,67cccc70ea11ab9caa72da49,0,51,51,post_exp,FinalForProlific,2026-01-21 18:51:59.387010,1,,,109.33,308,,0.0,1,treatment,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
309,fj7fmm42,67f192e08cf17c568074969d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:00.224310,1,,,114.28,309,,0.0,1,control,Chrome,140.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
310,3cpcu2xz,67e7d7ba69a2afc3b987fd3f,0,6,51,main,Trade,2026-01-21 18:52:14.670345,1,,,0.0,310,,0.0,1,treatment,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
311,q0hmfovq,5dd438b65a40f24302c09c2d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:24.889374,1,,,110.29,311,,0.0,1,treatment,Chrome,109.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
312,1gtwlg0n,696179cd45c263045b0c36cf,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:25.980633,1,,,108.84,312,,0.0,1,treatment,Chrome,144.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
313,b5c696it,66058651f9c5fb6a8dba7633,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:30.897185,1,,,112.13,313,,0.0,1,control,Chrome,109.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
314,om4sj85i,6119ccaad19b17d52526b724,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:31.009572,1,,,106.99,314,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
315,5atvgil1,672413541a4832a40147dec7,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:40.261938,1,,,107.29,315,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
316,khcnx6du,6266aa7132e3a5bf1631ac1b,0,2,51,intro,Instructions,2026-01-21 18:52:41.254700,1,,,0.0,316,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
317,jwogk0ek,5591cd21fdf99b63126f6c60,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:42.682799,1,,,121.83,317,,0.0,1,control,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
318,4y9cvayy,5dcc5fee28e3148e8009491e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:43.880634,1,,,107.3,318,,0.0,1,treatment,Safari,17.14,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
319,itfayh9p,66aebc2458180fbfae675464,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:46.837435,1,,,112.23,319,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
320,sljrjqw6,6604664cb53a76971c8a1dce,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:55.309358,1,,,111.71,320,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
321,fmhlqlx2,67d9ef30fe8af2858e8dbbd3,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:56.587607,1,,,115.19,321,,0.0,1,control,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
322,gb8t503a,5dcf4136cf8e7e086ea019e4,0,51,51,post_exp,FinalForProlific,2026-01-21 18:52:59.934031,1,,,113.87,322,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
323,n4iajy1w,5a8352feae9a0b0001a9da8f,0,51,51,post_exp,FinalForProlific,2026-01-21 18:53:06.399127,1,,,103.85,323,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
324,iupmf6vr,684a12ce6791bc422c72abbb,0,51,51,post_exp,FinalForProlific,2026-01-21 18:53:12.353381,1,,,133.75,324,,0.0,1,treatment,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
325,l4nslb4f,67a4fa41a531fc71450c7783,0,51,51,post_exp,FinalForProlific,2026-01-21 18:53:24.959207,1,,,116.87,325,,0.0,1,control,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
326,78judyqi,5b7aefd06c1ccb000178b710,0,3,51,intro,comprehensionQuestions,2026-01-21 18:53:27.565025,1,,,0.0,326,,0.0,1,treatment,Firefox,115.0,Mac OS X,10.13,Mac,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
327,u6jop1s5,67628abfa461bc8ff539c320,0,51,51,post_exp,FinalForProlific,2026-01-21 18:53:36.573408,1,,,120.28,327,,0.0,1,treatment,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
328,007emn2f,,0,51,51,post_exp,FinalForProlific,2026-01-21 18:53:51.955266,1,,,111.46,328,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
329,e2f989y9,5910a5f8748d450001ba3a67,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:07.744030,1,,,119.65,329,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
330,730d94wp,6698502e9bc844218a76c883,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:08.468612,1,,,129.53,330,,0.0,1,treatment,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
331,ubskctu7,67d952104d8da4447ab6be2c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:10.725659,1,,,112.97,331,,0.0,1,treatment,Chrome,140.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
332,3cu3ard8,673531746185202ffebf4a88,0,3,51,intro,comprehensionQuestions,2026-01-21 18:54:14.376869,1,,,0.0,332,,0.0,1,treatment,Chrome,142.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
333,eafugexl,6060ddd26de46b745d90990c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:26.808997,1,,,141.11,333,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
334,18v4hxef,,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:28.455937,1,,,113.17,334,,0.0,1,treatment,Chrome,137.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
335,9w3hdxis,678d1117ee7d6bf82b559edc,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:34.607304,1,,,106.02,335,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
336,aepzkvm5,67a95d468d14bd6324b4bbba,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:39.047022,1,,,110.07,336,,0.0,1,treatment,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
337,0098una1,67eead2134f75ea96e40cd67,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:56.222364,1,,,124.76,337,,0.0,1,control,Chrome,142.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
338,9gczf7e4,62fe6312269d0e4ae894297b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:56.092663,1,,,108.03,338,,0.0,1,treatment,Firefox,147.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
339,9dk3pxcr,680d155019b77b986ff85126,0,51,51,post_exp,FinalForProlific,2026-01-21 18:54:58.484930,1,,,112.68,339,,0.0,1,treatment,Chrome,137.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
340,idj6jr8t,5ff07b5ee7a1d23e719e421e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:02.999682,1,,,103.6,340,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
341,80p8zrcw,6717b21c1e82990c9080d9bc,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:21.580517,1,,,114.8,341,,0.0,1,control,Chrome,138.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
342,n1txtl4h,5deb3ffdf375c625fa83bac7,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:21.790134,1,,,125.68,342,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
343,qxpkpzsc,677c358117d1ac70048fd3c6,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:27.101116,1,,,112.74,343,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
344,3jr4lyxg,670f9fd0a399d73d5af41902,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:42.794135,1,,,131.43,344,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
345,kbpnkjfl,662948ed99960b11f2f8e3fe,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:45.172132,1,,,115.33,345,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
346,j40xhl3y,6941aeb9a019a9bbdd57d028,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:45.289715,1,,,107.71,346,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
347,0bq2plr8,5dbc73047d3d3622bcd31170,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:47.331187,1,,,109.66,347,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
348,day4mck8,5cb67a7ab73e8a001507fae5,0,51,51,post_exp,FinalForProlific,2026-01-21 18:55:47.813326,1,,,104.35,348,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
349,vn53iycm,55c82012fdf99b02adc2a36e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:00.933120,1,,,112.68,349,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
350,rmmqo1iz,67d1e699af2dd980a764accb,0,3,51,intro,comprehensionQuestions,2026-01-21 18:56:05.367332,1,,,0.0,350,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
351,02l2fj23,66bfdc082ffe8d45b60263a6,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:18.316023,1,,,105.44,351,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
352,lbh3lgq2,687412b8d619a222cdd0bec9,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:22.390511,1,,,110.85,352,,0.0,1,treatment,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
353,n7xwu3wh,5e5165d2f1ecb418da9c2db7,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:22.970226,1,,,115.95,353,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
354,kia6vgra,66f480695684a9ff1f525bf8,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:26.734625,1,,,100.21,354,,0.0,1,treatment,Firefox,129.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
355,8bl2jxx3,6701c01f6fb3d34d3bed389e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:31.596137,1,,,124.04,355,,0.0,1,treatment,Firefox,140.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
356,ny8dxdq5,60f43c3a0fd9723feba1af38,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:35.957288,1,,,111.35,356,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
357,uozj78n1,668bf688d58206e61f399a88,0,51,51,post_exp,FinalForProlific,2026-01-21 18:56:43.474858,1,,,114.6,357,,0.0,1,control,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
358,novaf00c,65ad46b9f153e326250e7575,0,2,51,intro,Instructions,2026-01-21 18:56:44.604042,1,,,0.0,358,,0.0,1,treatment,Chrome,126.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
359,plvfma11,6129781ecb8007ce6248a915,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:08.174929,1,,,111.16,359,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
360,1bv48n2r,672c373817eff160001d5a39,0,3,51,intro,comprehensionQuestions,2026-01-21 18:57:11.046795,1,,,0.0,360,,0.0,1,treatment,Safari,17.6,Mac OS X,10.15.7,Mac,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
361,cu4h8aow,665751e1e09c504b18bf805b,0,3,51,intro,comprehensionQuestions,2026-01-21 18:57:12.057472,1,,,0.0,361,,0.0,1,control,Edge,144.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
362,l0ipw6dz,67775a3990c24dfe448b78bd,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:12.960306,1,,,120.7,362,,0.0,1,treatment,Chrome,144.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
363,jw3fbmhu,665d92a608fef982937744df,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:13.001775,1,,,129.11,363,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
364,za7yp8k7,63ffcb367b500c516d0648a2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:18.200488,1,,,120.39,364,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
365,k395bonr,668c0ba61ad563eb5505b22a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:18.691437,1,,,109.28,365,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
366,sfcisv19,673f808c15c34271ac88d58e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:29.749070,1,,,113.6,366,,0.0,1,treatment,Chrome,133.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
367,3or7q86t,67ac95764f3091a540c69b5b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:31.300136,1,,,110.1,367,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
368,4flch7ga,64402f7ad3d019dc99b9f3f0,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:33.766334,1,,,110.5,368,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
369,6xx5cm0z,66a94c224273fab59f0b2c71,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:34.883733,1,,,115.27,369,,0.0,1,control,Chrome,127.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
370,mdw5kcbt,67cb51b23d74b436185a20eb,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:35.458449,1,,,117.26,370,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
371,ixjboz75,6784cd4c648d7fe55ab2ff24,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:44.173723,1,,,111.54,371,,0.0,1,treatment,Chrome,131.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
372,ev8919b7,59894fbbda239a0001fb8e16,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:49.290083,1,,,109.38,372,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
373,h7uakgnq,63f2261685a2effaa7a16de6,0,2,51,intro,Instructions,2026-01-21 18:58:14.818477,1,,,0.0,373,,0.0,1,control,Firefox,147.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
374,voxfjouo,675a2ef45fbe0cc52b8403ae,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:21.385248,1,,,107.69,374,,0.0,1,treatment,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
375,6zsj0nks,65a2cd1b1d1724a7eba41cd3,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:32.511647,1,,,116.56,375,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
376,oo41qa1r,638e84c70418d8a2c0aa372e,0,2,51,intro,Instructions,2026-01-21 18:58:33.335259,1,,,0.0,376,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
377,eqt7aqcj,5ec44da606cb7931f04a35e9,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:34.202395,1,,,119.57,377,,0.0,1,control,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
378,ngczyhph,62a885d5b6af18b3d4579e1b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:37.475056,1,,,106.1,378,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
