participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.payable_round,player.payoff_for_trade,player.hl_switch_point,player.hl_draw_row,player.hl_draw_option,player.hl_draw_random,player.savings_interest,player.inflation_effect,player.bid_price_definition,player.mortgage_comparison,player.asset_fluctuations,player.investment_risk,player.long_term_returns,player.stock_mutual_fund_loss,player.bid_ask_spread,player.mutual_fund_statements,player.bond_investment,player.credit_card_payment,player.num_quiz_questions,player.num_correct_answers,player.payoff_for_quiz,player.payoff_for_quiz_expected,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.pilot_difficulty,player.pilot_instruction_clarity,player.pilot_unclear_open,player.pilot_payoff_understanding,player.pilot_interface_clarity,player.pilot_tech_issues,player.pilot_tech_issues_desc,player.pilot_flow_unsure_steps,player.pilot_one_change,player.pilot_surprises_mismatch,player.pilot_missing_info,player.pilot_confusing_wording,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
364,za7yp8k7,63ffcb367b500c516d0648a2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:18.200488,1,,,120.39,364,,120.39,9,0.0,11,3,A,0.8580043310132027,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,40,United States,undergraduate: 4th year,Other,0,0,1,0,Less than once a month,Less than once a month,Stocks,No,The study aims to examine how people use information and make decisions when investing under financial uncertainty.,None,,,,,,,,,,,,,tmjewif2,,,,,0
365,k395bonr,668c0ba61ad563eb5505b22a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:18.691437,1,,,109.28,365,,109.28,4,0.0,9,8,A,0.3902081580509197,More than $112,Exactly the same as today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Never,12,8,2.0,3.0,Female,67,United States,master,Other Management,1,0,1,1,Multiple times a day,Multiple times a day,Stocks,Yes,Investment Behavior,Everything was fine ,,,,,,,,,,,,,tmjewif2,,,,,0
366,sfcisv19,673f808c15c34271ac88d58e,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:29.749070,1,,,113.6,366,,113.6,4,0.0,6,10,B,0.0702297165243384,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,11,2.75,3.0,Male,23,United States,undergraduate: 4th year,Economics,1,1,1,1,Monthly,Daily,Stocks,Yes,To study people's investment behavior.,No.,,,,,,,,,,,,,tmjewif2,,,,,0
367,3or7q86t,67ac95764f3091a540c69b5b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:31.300136,1,,,110.1,367,,110.1,12,0.0,9,3,A,0.8438340109764653,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Female,26,United States,undergraduate: 4th year,Other,0,1,1,1,Monthly,Monthly,Stocks,No,How do people make predictions when risk is involved?,No,,,,,,,,,,,,,tmjewif2,,,,,0
368,4flch7ga,64402f7ad3d019dc99b9f3f0,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:33.766334,1,,,110.5,368,,110.5,11,0.0,8,7,A,0.28610664258415186,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Never,12,10,2.5,3.0,Male,25,United States,high-school graduate,Other Management,0,0,1,1,Weekly,Weekly,Stocks,No,This was to make investments.,n/a.,,,,,,,,,,,,,tmjewif2,,,,,0
369,6xx5cm0z,66a94c224273fab59f0b2c71,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:34.883733,1,,,115.27,369,,115.27,14,0.0,5,7,B,0.6387379148741372,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Female,32,United States,undergraduate: 4th year,Economics,1,1,1,1,Less than once a month,Monthly,Stocks,Yes,The purpose of this study is to see how well people use market data (order flow) to make investment decisions,N/A,,,,,,,,,,,,,tmjewif2,,,,,0
370,mdw5kcbt,67cb51b23d74b436185a20eb,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:35.458449,1,,,117.26,370,,117.26,7,0.0,11,9,A,0.6082603646116103,Exactly $112,More than today,The highest price a buyer is currently willing to pay.,True,Stocks,Don't know / Not sure,Stocks,True,The difference between the lowest ask price and the highest bid price.,Don't know / Not sure,She owns a part of firm B,Never,12,7,1.75,3.0,Female,30,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,stocks,no,,,,,,,,,,,,,tmjewif2,,,,,0
371,ixjboz75,6784cd4c648d7fe55ab2ff24,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:44.173723,1,,,111.54,371,,111.54,5,0.0,6,4,A,0.06962393032960967,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,64,United States,undergraduate: 4th year,Other,0,1,1,1,Less than once a month,Weekly,Stocks,No,To study how retail investors use and value market data when making trading decisions and whether they can tell when that data is actually informative.,"No major difficulties. The interface was clear, the challenge was interpreting noisy signals, which felt intentional.",,,,,,,,,,,,,tmjewif2,,,,,0
372,ev8919b7,59894fbbda239a0001fb8e16,0,51,51,post_exp,FinalForProlific,2026-01-21 18:57:49.290083,1,,,109.38,372,,109.38,14,0.0,4,3,A,0.5966718296707113,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Never,12,10,2.5,3.0,Female,65,United States,undergraduate: 2nd year,Finance,1,0,1,0,Monthly,Monthly,Stocks,No,NO IDEA,NO,,,,,,,,,,,,,tmjewif2,,,,,0
373,h7uakgnq,63f2261685a2effaa7a16de6,0,2,51,intro,Instructions,2026-01-21 18:58:14.818477,1,,,0.0,373,,0.0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
374,voxfjouo,675a2ef45fbe0cc52b8403ae,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:21.385248,1,,,107.69,374,,107.69,14,0.0,1,10,B,0.14916784225562363,More than $112,Exactly the same as today,The price you personally choose when submitting a buy order.,True,Bonds,Increase,Bonds,True,The difference between the lowest ask price and the highest bid price.,Mutual funds pay a guaranteed rate of return which depends on their past performance,She is liable for the company's debts,Between 5 and 10 years,12,4,1.0,3.0,Female,49,United States,undergraduate: 4th year,Other Management,1,1,1,1,Less than once a month,Less than once a month,Bonds,Yes,great study,none,,,,,,,,,,,,,tmjewif2,,,,,0
375,6zsj0nks,65a2cd1b1d1724a7eba41cd3,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:32.511647,1,,,116.56,375,,116.56,9,0.0,5,10,B,0.10620494206303543,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,11,2.75,3.0,Male,66,United States,undergraduate: 4th year,Other,0,1,1,1,Weekly,Weekly,Stocks,Yes,How good I'm at predicting how well a stock will perform. Also how good my investment knowledge is.,No problems.,,,,,,,,,,,,,tmjewif2,,,,,0
376,oo41qa1r,638e84c70418d8a2c0aa372e,0,2,51,intro,Instructions,2026-01-21 18:58:33.335259,1,,,0.0,376,,0.0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
377,eqt7aqcj,5ec44da606cb7931f04a35e9,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:34.202395,1,,,119.57,377,,119.57,6,0.0,8,8,B,0.4752524329297655,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,60,United States,undergraduate: 2nd year,Other,0,1,1,1,Weekly,Daily,Stocks,No,To get a sense of my decision making on investments and risk tolerance?,No problems.,,,,,,,,,,,,,tmjewif2,,,,,0
378,ngczyhph,62a885d5b6af18b3d4579e1b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:37.475056,1,,,106.1,378,,106.1,5,0.0,4,2,A,0.8322350467370353,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,10,2.5,3.0,Male,33,United States,master,Other,1,1,1,1,Less than once a month,Monthly,Stocks,No,Im not sure,No,,,,,,,,,,,,,tmjewif2,,,,,0
379,yebecq6r,62cb2fda77bec729c86fbbba,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:38.645908,1,,,115.7,379,,115.7,5,0.0,7,5,A,0.017154849255002325,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,42,United States,undergraduate: 4th year,Other,1,0,1,1,Weekly,Multiple times a day,Cryptocurrencies,No,To see how much we trusted the data and used that to make our predictions,no,,,,,,,,,,,,,tmjewif2,,,,,0
380,r2zjhxr7,67932008111dd21a58f37f9d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:43.036475,1,,,102.34,380,,102.34,10,0.0,1,1,B,0.42184915199486517,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Savings accounts,Don't know / Not sure,The difference between the lowest ask price and the highest bid price.,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She has lent money to firm B,Between 10 and 15 years,12,8,2.0,3.0,Male,40,United States,undergraduate: 4th year,Other Management,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,Financial trading,NA,,,,,,,,,,,,,tmjewif2,,,,,0
381,6z3j9yp8,652ecb92078fe073ab29b920,0,51,51,post_exp,FinalForProlific,2026-01-21 18:58:57.214485,1,,,114.3,381,,114.3,11,0.0,6,2,A,0.3443871426897561,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Savings accounts,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,9,2.25,3.0,Female,56,United States,undergraduate: 2nd year,Other,0,1,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,To see how much people know about the stock market.,No.,,,,,,,,,,,,,tmjewif2,,,,,0
382,w8gj0v4g,67e494e108181d6621738771,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:13.516746,1,,,128.05,382,,128.05,8,0.0,5,9,B,0.8004484599250307,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,11,2.75,3.0,Male,39,United States,undergraduate: 4th year,Other Management,1,0,1,1,Monthly,Weekly,Stocks,Yes,To examine how people make investment decision.,not really ,,,,,,,,,,,,,tmjewif2,,,,,0
383,3xhhujoo,633edc50cfae73d4a72ca889,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:14.912989,1,,,115.68,383,,115.68,12,0.0,8,9,B,0.3382559618215615,More than $112,Less than today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,46,United States,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,Im not really sure on this one.,no problems.,,,,,,,,,,,,,tmjewif2,,,,,0
384,247txx9a,65e615620fd6a1c087dafc48,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:19.724212,1,,,123.94,384,,123.94,7,0.0,5,9,B,0.5792034571782388,Exactly $112,Less than today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Savings accounts,True,The difference between the lowest ask price and the highest bid price.,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She owns a part of firm B,Between 5 and 10 years,12,6,1.5,3.0,Female,45,United States,undergraduate: 4th year,Other Management,0,0,0,0,Less than once a month,Monthly,Stocks,No,Testing financial knowledge.,None.,,,,,,,,,,,,,tmjewif2,,,,,0
385,cp2bf53p,67dc5b2e098a6ddc6eda0acd,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:21.624174,1,,,117.98,385,,117.98,7,0.0,6,7,B,0.007380104843180413,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,11,2.75,3.0,Female,30,United States,PhD,Economics,1,1,1,1,Multiple times a day,Daily,Stocks,Yes,Financial descion making,yes somewhat was challenging,,,,,,,,,,,,,tmjewif2,,,,,0
386,rfxlwyle,696018495837088e840652e0,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:23.616071,1,,,107.54,386,,107.54,14,0.0,6,3,A,0.1411762497730511,More than $112,Less than today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Stocks,True,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Between 5 and 10 years,12,8,2.0,3.0,Male,21,United States,undergraduate: 2nd year,Other,0,1,1,1,Less than once a month,Less than once a month,Stocks,No,I think the purpose was to see how people perform trading depending on their knowledge.,I encountered no difficulty.,,,,,,,,,,,,,tmjewif2,,,,,0
387,y4dps92p,5b233660648d5b0001b7de87,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:24.652676,1,,,106.46,387,,106.46,11,0.0,5,3,A,0.6181124803785139,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,10,2.5,3.0,Male,72,United States,undergraduate: 3d year,Finance,1,0,1,0,Less than once a month,Monthly,Stocks,No,investment behavior,none,,,,,,,,,,,,,tmjewif2,,,,,0
388,c3zxs5i6,67abb85e6cca3df5eb1c4e30,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:44.085333,1,,,120.36,388,,120.36,7,0.0,3,7,B,0.44258445971112303,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,55,United States,master,Finance,1,0,1,1,Multiple times a day,Daily,Stocks,Yes,the study designed to examine how people make investment decision under uncertainty ,no please everything was cool ,,,,,,,,,,,,,tmjewif2,,,,,0
389,mhsvmg4t,5dd299a27f1bbf2a83554ecf,0,51,51,post_exp,FinalForProlific,2026-01-21 18:59:48.805701,1,,,115.4,389,,115.4,13,0.0,7,6,A,0.9664282077859171,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,11,2.75,3.0,Female,48,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,Test financial predictions,NA,,,,,,,,,,,,,tmjewif2,,,,,0
390,ezst4hh7,6613fbd97d84091e654e5ca6,0,2,51,intro,Instructions,2026-01-21 19:00:00.375152,1,,,0.0,390,,0.0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
391,rnctyfkq,63d69e4d6648b39324fdf0ad,0,51,51,post_exp,FinalForProlific,2026-01-21 19:00:30.215309,1,,,119.79,391,,119.79,9,0.0,8,3,A,0.006280848945788509,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,False,Don't know / Not sure,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She has lent money to firm B,Between 5 and 10 years,12,8,2.0,3.0,Male,33,United States,undergraduate: 4th year,Other,0,1,1,1,Monthly,Weekly,Stocks,No,To see how people read into stock return data and whether they trust them or not to help us make investment decisions.,No,,,,,,,,,,,,,tmjewif2,,,,,0
392,7ruyrk21,647660ef7bc13de7eaf0c76e,0,51,51,post_exp,FinalForProlific,2026-01-21 19:00:46.563407,1,,,110.28,392,,110.28,5,0.0,7,6,A,0.2343846169944649,More than $112,Exactly the same as today,The price you personally choose when submitting a buy order.,True,Stocks,Increase,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She owns a part of firm B,Between 10 and 15 years,12,6,1.5,3.0,Female,68,United States,master,Finance,1,1,1,1,Weekly,Monthly,Cryptocurrencies,Yes,Market Data and Investment Behaviour.,not at all.,,,,,,,,,,,,,tmjewif2,,,,,0
393,6716qcrr,679332b7a7378f8f63f9ab84,0,51,51,post_exp,FinalForProlific,2026-01-21 19:00:50.763513,1,,,111.6,393,,111.6,6,0.0,6,1,A,0.13121678873788234,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,27,United States,master,Other,1,1,1,1,Weekly,Weekly,Cryptocurrencies,No,Measure participant's trading experience.,No,,,,,,,,,,,,,tmjewif2,,,,,0
394,7p1nj7fr,60bff9298f56d55c8ecd9adf,0,51,51,post_exp,FinalForProlific,2026-01-21 19:00:51.705763,1,,,103.5,394,,103.5,5,0.0,7,2,A,0.13533866260076632,Don't know,Exactly the same as today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Don't know / Not sure,True,The difference between the lowest ask price and the highest bid price.,Don't know / Not sure,She has lent money to firm B,Between 10 and 15 years,12,6,1.5,3.0,Female,35,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,,No,To see if people understand and have financial literacy for investments.,N/A,,,,,,,,,,,,,tmjewif2,,,,,0
395,boul3wz6,6776071db9b6ba9c5d3c522f,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:05.041048,1,,,106.5,395,,106.5,3,0.0,11,10,A,0.6840374011298447,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,True,Don't know / Not sure,Mutual funds pay a guaranteed rate of return which depends on their past performance,She owns a part of firm B,Between 5 and 10 years,12,6,1.5,3.0,Female,60,United States,undergraduate: 1st year,Other,0,1,0,0,Less than once a month,Weekly,Stocks,No,how we make financial decisions,no,,,,,,,,,,,,,tmjewif2,,,,,0
396,icfntvpd,671850082109a84899a43a8e,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:17.667524,1,,,109.64,396,,109.64,6,0.0,5,5,B,0.726971234249552,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,38,United States,master,Other Management,1,0,1,1,Weekly,Daily,Stocks,No,To assess financial knowledge and measure risk tolerance.  ,"No, none at all.",,,,,,,,,,,,,tmjewif2,,,,,0
397,iqtz54tk,62fd0bc538d70b87550691f7,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:18.386913,1,,,111.6,397,,111.6,12,0.0,4,4,B,0.9645336225947351,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,11,2.75,3.0,Male,62,United States,MBA,Finance,1,0,1,0,Monthly,Weekly,Stocks,Yes,Market and Investment behavior ,No,,,,,,,,,,,,,tmjewif2,,,,,0
398,k6gitq9g,67a8ef6331f586a361a8ec33,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:35.172923,1,,,131.93,398,,131.93,8,0.0,6,3,A,0.9509947433235757,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Stay the same,Stocks,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,9,2.25,3.0,Other,60,United States,undergraduate: 4th year,Finance,1,0,1,1,Multiple times a day,Multiple times a day,Stocks,No,learning market data,no issues,,,,,,,,,,,,,tmjewif2,,,,,0
399,7oksixm8,67e1b7cb532a40adf7bf63b2,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:37.379122,1,,,128.66,399,,128.66,7,0.0,5,5,B,0.1880987807378537,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,39,United States,undergraduate: 4th year,Finance,1,1,1,1,Monthly,Weekly,Stocks,Yes,"the correlation between financial literacy, risk appetite, and trading behavior.",no,,,,,,,,,,,,,tmjewif2,,,,,0
400,qknzf8d7,678967766af8f51e08627049,0,3,51,intro,comprehensionQuestions,2026-01-21 19:01:53.203607,1,,,0.0,400,,0.0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
401,4g9zpjos,663ce4e0481cec08d00ab105,0,3,51,intro,comprehensionQuestions,2026-01-21 19:01:57.553446,1,,,0.0,401,,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
402,0d04jqjc,69454de0266e20b4d6f6fbd9,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:57.924067,1,,,137.72,402,,137.72,8,0.0,7,6,A,0.007621225239087925,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,51,United States,PhD,Other,0,0,1,1,Less than once a month,Weekly,Stocks,No,To analyze how people interpret graphic financial data ,N/A (other than my own mistakes). ,,,,,,,,,,,,,tmjewif2,,,,,0
403,ryltobc9,5ba78b71d60daf0001532d5b,0,51,51,post_exp,FinalForProlific,2026-01-21 19:01:59.527490,1,,,112.95,403,,112.95,13,0.0,3,3,B,0.8157007430761442,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,47,United States,master,Other,0,1,1,1,Less than once a month,Daily,Stocks,No,I don't know,No,,,,,,,,,,,,,tmjewif2,,,,,0
404,islbt1p4,5b133bf71e55760001b9f8de,0,3,51,intro,comprehensionQuestions,2026-01-21 19:02:17.297567,1,,,0.0,404,,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
405,04a2ia3z,5c376ea0eecc440001c58889,0,51,51,post_exp,FinalForProlific,2026-01-21 19:02:48.819426,1,,,113.68,405,,113.68,6,0.0,7,3,A,0.01988623468635342,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,47,United States,undergraduate: 4th year,Other,0,1,1,1,Monthly,Weekly,Cryptocurrencies,No,To test financial knowledge and risk acceptance.,No :),,,,,,,,,,,,,tmjewif2,,,,,0
406,ys94rx2e,63856845134e9c850a9e38f7,0,3,51,intro,comprehensionQuestions,2026-01-21 19:02:51.552975,1,,,0.0,406,,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
407,wg0t3c4i,67a7d4e19fee63cbe222ae02,0,51,51,post_exp,FinalForProlific,2026-01-21 19:02:56.210944,1,,,111.84,407,,111.84,3,0.0,7,1,A,0.12789257246815355,More than $112,Less than today,Don't know / Not sure,False,Stocks,Decrease,Stocks,Don't know / Not sure,Don't know / Not sure,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,8,2.0,3.0,Male,23,United States,high-school graduate,Other,0,0,0,0,Less than once a month,Monthly,,Do not know,no idea ,no,,,,,,,,,,,,,tmjewif2,,,,,0
408,uxraut53,67325d10b9e0c58d803cd7ba,0,51,51,post_exp,FinalForProlific,2026-01-21 19:03:24.546638,1,,,106.43,408,,106.43,6,0.0,7,3,A,0.08481599099766357,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Stay the same,Bonds,Don't know / Not sure,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Never,12,6,1.5,3.0,Female,48,United States,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,,No,investment predictions,no,,,,,,,,,,,,,tmjewif2,,,,,0
409,34ca5i0r,66dcb77e1afbc2e7fa393b87,0,51,51,post_exp,FinalForProlific,2026-01-21 19:03:39.988637,1,,,116.45,409,,116.45,13,0.0,7,2,A,0.5636466796896257,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,46,United States,undergraduate: 4th year,Other,0,0,1,0,Monthly,Weekly,Stocks,No,I think the study was testing people's risk tolerance when given advice about the future price of a stock.,No,,,,,,,,,,,,,tmjewif2,,,,,0
