"642ead184d7533ccfd57d888, 3.37",,,
"67ea5c777a99aaa8d8aadc59, 3.63",,,
"611145d764f3f83ee48ae655, 3.31",,,
"55b508f4fdf99b1c26c21c69, 3.59",,,
"667871d17d7fdf0358f82a28, 3.1",,,
"67ee795beb74f4d224497dac, 3.23",,,
"67f8607be129189cd9ea4c0a, 3.47",,,
"6144b21806fb764e5f179bc2, 4.14",,,
"6944cf58bc1b757bdc6aa373, 3.15",,,
"5dcdb60be64aaa07c14065cc, 3.77",,,
"6148f3d1074988c7852c1774, 3.33",,,
"66294472b8e914428870fcea, 3.25",,,
"5e667f3bc3f30a4050fc8f2f, 3.78",,,
"5b81c0bc35c967000197117f, 3.48",,,
"67d5e3d6a8a6bc7b6665a542, 3.61",,,
"63d3fa55356059073379496e, 3.3",,,
"6845fad63da7756677508375, 3.57",,,
"5cb929bfebd17d0017e7f848, 3.39",,,
"67ab7ed4c126306d2899115a, 3.48",,,
"63d6873b65a6170d64a652f6, 3.46",,,
"638b951008b4843ccdbc4e15, 3.67",,,
"65d3b99a393abc32c9767b01, 3.27",,,
"69459022924d658dbe0c0036, 3.58",,,
"670da3fd0b8a2f7a542a2b24, 3.23",,,
"5dcf402982569a08ddd84086, 3.36",,,
"6501bb247a918443bb34fc33, 3.32",,,
"694eea83ff77f545d9daceb4, 3.46",,,
"64776901546a7820fb994c5d, 3.29",,,
"629aa31883e52081b06a8a8d, 3.73",,,
"55b47001fdf99b615b12d66c, 4.17",,,
"668525b0e1eff8d40c686ec0, 3.7",,,
"5c91658e319e1200014f6f9b, 3.57",,,
"67ef19849ce42ec68447928e, 3.44",,,
"6599b15ac5bd63ec64f8b1f5, 3.38",,,
"63614f71fa75fcbcee84f2ac, 3.42",,,
"66abf0c472f051b5e40cfbfd, 3.42",,,
"665480f12371f7e4c321a587, 3.56",,,
"67164c92298409e37c670b3d, 3.59",,,
"5c745295821a97001763fb1b, 3.45",,,
"66585ecc44201efc39f333bc, 3.53",,,
"67effc951ce344a94949e0e7, 3.22",,,
"63bed6e176fba857a47fbaff, 3.17",,,
"66946e3054a30a2bf5b1be40, 3.67",,,
"614ff24d1d1982c8442aad56, 3.53",,,
"5b16e1a5457ace0001b40d46, 3.38",,,
"684778b641052e8b4624c886, 3.95",,,
"69699d1a4c8aab1ce7a5f231, 3.44",,,
"63d45a7df8f7c19c1dce7c3d, 3.44",,,
"6709873df4fb8176818d08ed, 3.66",,,
"651c1abbc73b6eea8fa97193, 3.57",,,
"67d6838d9d907f59aef03ac5, 3.28",,,
"6941861c4b1dda01ceed62ff, 3.39",,,
"673e5a3412198a5e62837745, 3.31",,,
"616c1cc2510fe9022f6577f8, 3.66",,,
"6691b19c652c71382084ba47, 3.41",,,
"669ae5e518a6da2e08898e9f, 3.29",,,
"67f02740d233a50f479c4e20, 3.31",,,
"60ce5270f1695ea416c25fc3, 3.54",,,
"60833ce5197d68cff9df1b83, 3.51",,,
"696fee945a3143886e5565a5, 3.2",,,
"62926b2bba027005e0a84475, 3.63",,,
"574ce0a57fd0ec000db73aa6, 3.56",,,
"607ba9f40639e8a2c931d622, 3.99",,,
"67055cc13379ce2679625258, 3.61",,,
"67294473dbb580a0ca93f60f, 4.25",,,
"665eab07154b23ebf869e857, 3.63",,,
"60fdd5214fe9e80b975361bd, 3.59",,,
"682cd328bd53185cbbb59840, 3.46",,,
"67608d020ab313f56180df41, 3.61",,,
"66ba1b5273949100f8de1c0e, 3.53",,,
"67f137a8964c967774fb9ea1, 3.34",,,
"674eb1f770104c02bab8b987, 3.38",,,
"69484ee9e3cdda23c272761f, 3.37",,,
"59347d4f53490b0001563e47, 3.49",,,
"66be78ef3ca75af1251ce936, 3.35",,,
"66c7454fd07985772fedfac6, 3.28",,,
"6942ed5a3ccaf73130b11c33, 3.66",,,
"610c83598db46d4d46de2c61, 3.31",,,
"6644f37947ff3c7c3f9bbca1, 3.42",,,
"677e687b4fe041287b17a704, 3.66",,,
"6960c42f55f51045578d73e1, 3.24",,,
"64012ef400259d6b9f41d17e, 3.51",,,
"55aeaeb3fdf99b5c769f1f7c, 3.58",,,
"66d6605db57e9f68c8948dfc, 3.37",,,
"660c9fe7b2e6bf22bcc608b1, 3.41",,,
"5e7e5df723c3560d66f2946d, 3.31",,,
"667c666077e1553682e0428f, 3.42",,,
"661e173b7e84df06b5bef05b, 3.6",,,
"67c4d6db7736e277b8582936, 3.36",,,
"63ed0065eb23ac3ee1726453, 3.49",,,
"69601471aa1a045115750c3f, 3.25",,,
"5de3658d5feb6e3736bd3672, 3.4",,,
"67e923d008c9e3479c33f071, 3.55",,,
"659b09f072b30c6e45306073, 3.37",,,
"66de746bcfef35f46e85ed0f, 3.32",,,
"55cf5cc434e9060005e56c39, 3.6",,,
"67ffb2910de210bfa1a94048, 3.27",,,
"67042cdf06ed4052bdf44c07, 3.28",,,
"5ee1236e7f235110ac6c4ff4, 3.33",,,
"66ec879778bf72c70fc9bfba, 3.41",,,
"60b98567e2d17c3d44747f61, 3.35",,,
"607f25b09b8b44d089bfd49e, 3.19",,,
,,,
"654c3b4d5a50df498c551b64, 3.44",,,
"62a099bb01ad779df1971ea4, 3.28",,,
"5eb83f00de449a08d23547dd, 3.55",,,
"67bf8696b3b7e7a95c9cd9bf, 3.46",,,
"6733c9f67240fddc73fe943b, 3.49",,,
"67e70a61f963fecfc78db7ab, 3.58",,,
"6942b9546065aeb7e30fd87a, 3.16",,,
"5aea56160335e200019ea543, 3.35",,,
"67f09ad02524e8b1d810e0a4, 3.58",,,
"578bcb2c09fb91000133750e, 3.35",,,
"66f0409cf2658a66284b3b2d, 3.35",,,
"67a85137a6f2eda1f128b8c0, 3.51",,,
"5de301515253b03390043d12, 3.56",,,
"67e3f1025293c35616d6e544, 3.3",,,
"6730202dcb4ba16a3665fd44, 3.54",,,
"67081e605bdc4dfcb6377d75, 3.24",,,
"6965287c79d6da768aee26cb, 3.48",,,
"67aae2b5797af1e296927d2a, 3.73",,,
"67da6cb5faae2bb29a934c76, 3.77",,,
"678f02520df6c988ca6bdd85, 3.25",,,
"63e461c4bdc3693c05d515a1, 3.43",,,
"669ed03f13f57e07092e1877, 3.19",,,
"672adb2909ca72744f212a7d, 3.2",,,
"65d62743dfcd203fc76596e3, 4.15",,,
"5d47abcc2dc88900166f27c9, 4.41",,,
"66de3f90c09ef73431e15990, 3.28",,,
"69699214304818262339c32b, 3.27",,,
"647dde92d730823a9e5c7f0f, 3.23",,,
"5bb7af73dd840f0001d85935, 3.68",,,
"5fb3d71c3144730009fe4a7b, 3.27",,,
"67911b9be5af0ac0763a28c7, 3.65",,,
"695fb3350b843bcd09c3b14c, 3.54",,,
"6726c70622b97e6722fa53d8, 3.22",,,
"5de87c376522177f4f41cbd2, 3.49",,,
"67c4b84f8b969f3ba1964b53, 3.37",,,
"5fec06ae197628d566cdc782, 3.71",,,
"615880a66bc32302998866d9, 3.38",,,
"56b8de29e1d0a200051517f8, 3.68",,,
"66351c39f862c014cfa831c4, 3.69",,,
"6766e066a3b78e1549a142c8, 3.46",,,
"6941c2e488676bf4592fee0d, 3.81",,,
"67886304e14cde87368e3688, 3.73",,,
"67d0a4ccb5587fff790273a7, 3.25",,,
"55900dcffdf99b3f7aada3f5, 3.23",,,
"666f1011d64e15b3f825f1e7, 3.38",,,
"67508fdb923229a00abf2aa7, 3.39",,,
"6965563783d18ca4d9b7b722, 3.31",,,
"6786cd9fca3e75e900edbd1c, 3.56",,,
"675c15e099767573c1619b7f, 3.58",,,
"696adf62cb09922b70940372, 3.47",,,
"67f000137a872d98794640b1, 3.57",,,
"67ac35916a70bf9561dca1c9, 3.58",,,
"6679dc943f855ba978447c25, 3.37",,,
"67f0e20347eb50d095c3866d, 3.16",,,
"6639e4b63f0c828141e2ea67, 3.34",,,
"65ff13cac7dc7dc6c54458ce, 3.54",,,
"673378009f99d14c232c1f2b, 4.23",,,
"66613916abcfcbe01b57b32a, 3.23",,,
"67f2e663124c56672ad024e7, 3.49",,,
"5dd61a909ca8a35c14d8d610, 3.36",,,
"6941bfc24e4f261902791a74, 3.17",,,
"65c017a404cde4687fdad22e, 3.47",,,
"610508c09d61c098f072605b, 3.85",,,
"668f0f5a2c9eaa731e4813b0, 3.93",,,
"577f70d1454e5400015f1845, 3.15",,,
"66e5e0262fb2c24edceb8e26, 3.68",,,
"65b1193868f3449f46325ea8, 3.25",,,
"644857a2d21eca3ffb31101e, 3.44",,,
"66fdd81f708d36dbc86f85be, 3.45",,,
"66afcaa60f7d8f58dc21db8e, 3.23",,,
"6787ff8a99fd47745c316a41, 3.49",,,
"60ceeec3a0bed4a1e603b8d7, 3.38",,,
"60c18d0606115c8eecb6091b, 3.19",,,
"696567430931a40878bc529c, 3.44",,,
"5e9c8deb90dd470441c7f98e, 3.61",,,
"66567ea20a512b56a661fc5c, 3.38",,,
"5ca6bbf13b5fcf00100996e9, 3.65",,,
"5de197e923a5111f4fda41de, 3.44",,,
"663d8f0edfd87b4c1f590b99, 3.38",,,
"5dfb693a73d72487b1fe495b, 3.47",,,
"670d2af9c00f086b201e9f70, 3.37",,,
"614cd9dba2dad462039739cf, 3.48",,,
"662bf98a6f25e5ccdce46ebc, 3.47",,,
"674e8d89cc78a200ccd9a84b, 3.51",,,
"696558b70f4205feae05e7c9, 3.51",,,
"6633be0fc2a425c586e5caf9, 3.78",,,
"651b29ff3a6cadf518640abe, 3.35",,,
"67e5cefeefd6e23bf7fef2ff, 3.8",,,
"571178ec3d47e80011635b88, 3.41",,,
"5a64417931b87a0001c6f48b, 3.5",,,
"67e5ebfad8af26b1bb60e460, 3.47",,,
"63a3375101319bb7cb39f654, 3.75",,,
"6575fb1c1a04b30cfb2832d5, 3.87",,,
"6797d5ada6654ec99f741b08, 3.8",,,
"62865e3456c142785cfad2a7, 3.2",,,
"662fb80a4da196677a2d2a16, 3.6",,,
"678041088952b9da0a4734ae, 3.62",,,
"5c1143b388dc060001bab203, 3.34",,,
"695bddfb9e66423579686e83, 3.3",,,
"653581671571d347299832d7, 3.29",,,
"673f944357ae127e26c9fd93, 3.43",,,
"67f11f466f1c4a3d8deab7b3, 4.0",,,
"69419f18b09e6afd065b46a2, 3.66",,,
"657f3a67a7240ab63edeb5d8, 3.23",,,
"667b56b086373fdd0b1ea4a3, 4.0",,,
"694178cae2d83708a00b66e9, 3.12",,,
"66773db510940dbd43e1e679, 3.43",,,
"6101f4093ed452ae3b6d5ab9, 3.28",,,
"6704251bcdca04fef23d385d, 3.56",,,
"60461ebcb6a36e04513f1ee9, 3.53",,,
"661b790c20a5df530caee16c, 3.25",,,
"5d4c7ac3e8ec490018b0050d, 3.28",,,
"5de96ccf7aeafe09d7e8a74a, 3.29",,,
"572a31e8d7299f000f7b594a, 3.37",,,
"63c5c3192e709e19fc67d5dd, 3.26",,,
"63cdba9e0c27bf2817c222d0, 3.23",,,
"67e73cc7cf25bb683f36f62c, 3.38",,,
"67b791d5e2abde553e3b3dcc, 4.09",,,
"66a64b6d1d2a5ee80b86f3b8, 3.23",,,
"68dc82cf2d34a90250ee5972, 3.4",,,
"661c5ee0d0e14a2e13e40374, 3.52",,,
"67645a8359ebabb5492f4df1, 3.05",,,
"693adf9bb95d86b48b676ee3, 3.63",,,
"5c49a5f7cfaf510001550a96, 3.59",,,
"6792be61e76d14803ce9c2dd, 3.17",,,
"695fc71f6c3e211274612a66, 3.51",,,
"695c314b629ae7fef635e3fd, 3.82",,,
"67eb5332af03cf75862d5e87, 3.5",,,
"69698912c7e6a82a6038297c, 3.14",,,
"67842f4905ea29ff5558b963, 3.78",,,
"66537ee0b74eb6e13c4b6f32, 3.13",,,
"663e251d0e5b9e5b42d5c0d6, 3.15",,,
"5e8f945fe502b12914ae7600, 3.26",,,
"67d64ac905f499cb54151b62, 3.32",,,
"5f9da8b53fb22a30a85f889b, 3.5",,,
"656de95d96d9c1b0bfa2ba83, 3.36",,,
"5d2ff461d9e25c0017b01972, 3.5",,,
"65a9315cdf44fe04344cfc4a, 3.1",,,
"69600b3404f91a0c9958b297, 3.44",,,
"6670e05a65d32df6fa3e7560, 3.69",,,
"6460a5c4be2b393475006c79, 3.57",,,
"5d16ab9b59da87001ac41a61, 3.33",,,
"59d1e366faf42e00012b6c1c, 3.06",,,
